,X,Y,Z,W
5515, 0.893857, 2, 2, 0.779493
5516, 0.910337, 2, 2, 0.78971
5517, 0.0388806, 2, 2, 0.0388708
5518, 0.737693, 2, 2, 0.672583
5519, 0.0318003, 2, 2, 0.0317949
5520, 0.545946, 2, 2, 0.519226
5521, 0.610401, 2, 2, 0.573196
5522, 0.707266, 2, 2, 0.649758
5523, 0.713492, 2, 2, 0.654478
5524, 0.802026, 2, 2, 0.718766
5525, 0.721915, 2, 2, 0.660823
5526, 0.383862, 2, 2, 0.374504
5527, 0.699118, 2, 2, 0.643543
5528, 0.652303, 2, 2, 0.607018
5529, 0.189032, 2, 2, 0.187908
5530, 0.610218, 2, 2, 0.573046
5531, 0.0918912, 2, 2, 0.091762
5532, 0.393109, 2, 2, 0.383062
5533, 0.804987, 2, 2, 0.720821
5534, 0.460372, 2, 2, 0.444281
5535, 0.808893, 2, 2, 0.723523
5536, 0.355815, 2, 2, 0.348355
5537, 0.827906, 2, 2, 0.736517
5538, 0.902463, 2, 2, 0.784855
5539, 0.217719, 2, 2, 0.216003
5540, 0.121464, 2, 2, 0.121165
5541, 0.962615, 2, 2, 0.820688
5542, 0.978851, 2, 2, 0.829857
5543, 0.220893, 2, 2, 0.219101
5544, 0.393292, 2, 2, 0.383231
5545, 0.367351, 2, 2, 0.359145
5546, 0.910489, 2, 2, 0.789804
5547, 0.568285, 2, 2, 0.538188
5548, 0.183935, 2, 2, 0.1829
5549, 0.717612, 2, 2, 0.657588
5550, 0.0309458, 2, 2, 0.0309408
5551, 0.679525, 2, 2, 0.628424
5552, 0.473342, 2, 2, 0.455863
5553, 0.857387, 2, 2, 0.756135
5554, 0.957121, 2, 2, 0.817537
5555, 0.757378, 2, 2, 0.687018
5556, 0.993347, 2, 2, 0.837858
5557, 0.0699484, 2, 2, 0.0698914
5558, 0.902005, 2, 2, 0.784572
5559, 0.473495, 2, 2, 0.455999
5560, 0.295846, 2, 2, 0.29155
5561, 0.498917, 2, 2, 0.478474
5562, 0.537065, 2, 2, 0.511616
5563, 0.00759911, 2, 2, 0.00759904
5564, 0.760338, 2, 2, 0.689166
5565, 0.750725, 2, 2, 0.682169
5566, 0.308939, 2, 2, 0.304048
5567, 0.721427, 2, 2, 0.660457
5568, 0.696707, 2, 2, 0.641696
5569, 0.210334, 2, 2, 0.208786
5570, 0.617939, 2, 2, 0.579356
5571, 0.248482, 2, 2, 0.245933
5572, 0.20069, 2, 2, 0.199345
5573, 0.100894, 2, 2, 0.100723
5574, 0.763848, 2, 2, 0.691705
5575, 0.281625, 2, 2, 0.277917
5576, 0.917081, 2, 2, 0.79383
5577, 0.818842, 2, 2, 0.730355
5578, 0.0657979, 2, 2, 0.0657504
5579, 0.838649, 2, 2, 0.74374
5580, 0.36726, 2, 2, 0.359059
5581, 0.575488, 2, 2, 0.544244
5582, 0.0620441, 2, 2, 0.0620043
5583, 0.287606, 2, 2, 0.283658
5584, 0.998047, 2, 2, 0.840414
5585, 0.876827, 2, 2, 0.768714
5586, 0.196112, 2, 2, 0.194857
5587, 0.913755, 2, 2, 0.791803
5588, 0.60683, 2, 2, 0.570266
5589, 0.872158, 2, 2, 0.765719
5590, 0.895566, 2, 2, 0.780563
5591, 0.307932, 2, 2, 0.303088
5592, 0.300241, 2, 2, 0.29575
5593, 0.103305, 2, 2, 0.103122
5594, 0.449477, 2, 2, 0.434494
5595, 0.359172, 2, 2, 0.351499
5596, 0.642323, 2, 2, 0.599057
5597, 0.685354, 2, 2, 0.632947
5598, 0.591235, 2, 2, 0.557387
5599, 0.131565, 2, 2, 0.131186
5600, 0.148228, 2, 2, 0.147686
5601, 0.450362, 2, 2, 0.435291
5602, 0.192328, 2, 2, 0.191144
5603, 0.407514, 2, 2, 0.396328
5604, 0.7799, 2, 2, 0.703209
5605, 0.0851161, 2, 2, 0.0850134
5606, 0.97409, 2, 2, 0.827191
5607, 0.177923, 2, 2, 0.176986
5608, 0.600116, 2, 2, 0.564738
5609, 0.794458, 2, 2, 0.713484
5610, 0.642872, 2, 2, 0.599497
5611, 0.861324, 2, 2, 0.758706
5612, 0.24073, 2, 2, 0.238412
5613, 0.521012, 2, 2, 0.497758
5614, 0.355602, 2, 2, 0.348154
5615, 0.532151, 2, 2, 0.507388
5616, 0.34199, 2, 2, 0.335363
5617, 0.252968, 2, 2, 0.250279
5618, 0.921659, 2, 2, 0.796606
5619, 0.940733, 2, 2, 0.80799
5620, 0.618305, 2, 2, 0.579655
5621, 0.451033, 2, 2, 0.435896
5622, 0.647023, 2, 2, 0.602814
5623, 0.60506, 2, 2, 0.568811
5624, 0.707663, 2, 2, 0.65006
5625, 0.125492, 2, 2, 0.125163
5626, 0.227607, 2, 2, 0.225647
5627, 0.756188, 2, 2, 0.686153
5628, 0.46025, 2, 2, 0.444172
5629, 0.595447, 2, 2, 0.560879
5630, 0.597552, 2, 2, 0.562621
5631, 0.418531, 2, 2, 0.406419
5632, 0.822932, 2, 2, 0.733143
5633, 0.46028, 2, 2, 0.444199
5634, 0.138615, 2, 2, 0.138172
5635, 0.405988, 2, 2, 0.394926
5636, 0.975494, 2, 2, 0.827979
5637, 0.815851, 2, 2, 0.728309
5638, 0.157659, 2, 2, 0.157006
5639, 0.515549, 2, 2, 0.493013
5640, 0.875271, 2, 2, 0.767717
5641, 0.245613, 2, 2, 0.243151
5642, 0.0373852, 2, 2, 0.0373765
5643, 0.699118, 2, 2, 0.643543
5644, 0.866207, 2, 2, 0.761877
5645, 0.618885, 2, 2, 0.580127
5646, 0.967559, 2, 2, 0.823503
5647, 0.495346, 2, 2, 0.475336
5648, 0.508377, 2, 2, 0.48676
5649, 0.226325, 2, 2, 0.224398
5650, 0.662252, 2, 2, 0.614894
5651, 0.502579, 2, 2, 0.481687
5652, 0.28489, 2, 2, 0.281052
5653, 0.285318, 2, 2, 0.281462
5654, 0.970092, 2, 2, 0.824938
5655, 0.17362, 2, 2, 0.172749
5656, 0.341594, 2, 2, 0.334989
5657, 0.345042, 2, 2, 0.338236
5658, 0.78283, 2, 2, 0.705289
5659, 0.714499, 2, 2, 0.655239
5660, 0.916501, 2, 2, 0.793477
5661, 0.623829, 2, 2, 0.584147
5662, 0.149388, 2, 2, 0.148833
5663, 0.367656, 2, 2, 0.35943
5664, 0.614582, 2, 2, 0.576617
5665, 0.80874, 2, 2, 0.723418
5666, 0.000976592, 2, 2, 0.000976592
5667, 0.861385, 2, 2, 0.758745
5668, 0.185156, 2, 2, 0.1841
5669, 0.349956, 2, 2, 0.342856
5670, 0.393963, 2, 2, 0.383851
5671, 0.306406, 2, 2, 0.301634
5672, 0.956694, 2, 2, 0.817291
5673, 0.780023, 2, 2, 0.703295
5674, 0.676443, 2, 2, 0.626023
5675, 0.320963, 2, 2, 0.315481
5676, 0.586596, 2, 2, 0.55353
5677, 0.0900296, 2, 2, 0.089908
5678, 0.485, 2, 2, 0.466209
5679, 0.665822, 2, 2, 0.617706
5680, 0.281594, 2, 2, 0.277887
5681, 0.693625, 2, 2, 0.639329
5682, 0.977722, 2, 2, 0.829226
5683, 0.169897, 2, 2, 0.16908
5684, 0.144902, 2, 2, 0.144395
5685, 0.0100406, 2, 2, 0.0100404
5686, 0.209723, 2, 2, 0.208189
5687, 0.228797, 2, 2, 0.226806
5688, 0.806848, 2, 2, 0.722111
5689, 0.19776, 2, 2, 0.196473
5690, 0.057741, 2, 2, 0.0577089
5691, 0.65627, 2, 2, 0.610166
5692, 0.994659, 2, 2, 0.838573
5693, 0.0695517, 2, 2, 0.0694956
5694, 0.599567, 2, 2, 0.564285
5695, 0.170598, 2, 2, 0.169772
5696, 0.198279, 2, 2, 0.196982
5697, 0.720603, 2, 2, 0.659838
5698, 0.354839, 2, 2, 0.347439
5699, 0.297342, 2, 2, 0.29298
5700, 0.0878933, 2, 2, 0.0877802
5701, 0.900632, 2, 2, 0.783719
5702, 0.293527, 2, 2, 0.28933
5703, 0.968749, 2, 2, 0.824178
5704, 0.839717, 2, 2, 0.744454
5705, 0.66155, 2, 2, 0.61434
5706, 0.0182196, 2, 2, 0.0182185
5707, 0.602222, 2, 2, 0.566475
5708, 0.0262459, 2, 2, 0.0262429
5709, 0.311655, 2, 2, 0.306634
5710, 0.0263985, 2, 2, 0.0263954
5711, 0.938261, 2, 2, 0.806531
5712, 0.227332, 2, 2, 0.225379
5713, 0.20777, 2, 2, 0.206278
5714, 0.45912, 2, 2, 0.44316
5715, 0.419477, 2, 2, 0.407283
5716, 0.0179144, 2, 2, 0.0179134
5717, 0.416456, 2, 2, 0.404522
5718, 0.242195, 2, 2, 0.239834
5719, 0.391919, 2, 2, 0.381962
5720, 0.489303, 2, 2, 0.470011
5721, 0.775658, 2, 2, 0.700186
5722, 0.0262764, 2, 2, 0.0262734
5723, 0.909848, 2, 2, 0.789411
5724, 0.959685, 2, 2, 0.819011
5725, 0.387951, 2, 2, 0.378293
5726, 0.832148, 2, 2, 0.739379
5727, 0.425306, 2, 2, 0.4126
5728, 0.0302744, 2, 2, 0.0302697
5729, 0.0769066, 2, 2, 0.0768309
5730, 0.806879, 2, 2, 0.722132
5731, 0.143773, 2, 2, 0.143278
5732, 0.64391, 2, 2, 0.600327
5733, 0.837184, 2, 2, 0.74276
5734, 0.99826, 2, 2, 0.84053
5735, 0.326975, 2, 2, 0.32118
5736, 0.300943, 2, 2, 0.296421
5737, 0.810358, 2, 2, 0.724534
5738, 0.552263, 2, 2, 0.524615
5739, 0.324259, 2, 2, 0.318607
5740, 0.0906705, 2, 2, 0.0905463
5741, 0.817255, 2, 2, 0.72927
5742, 0.241432, 2, 2, 0.239093
5743, 0.613727, 2, 2, 0.575918
5744, 0.692526, 2, 2, 0.638483
5745, 0.978118, 2, 2, 0.829448
5746, 0.728813, 2, 2, 0.665984
5747, 0.634358, 2, 2, 0.59266
5748, 0.00476089, 2, 2, 0.00476087
5749, 0.452101, 2, 2, 0.436857
5750, 0.474899, 2, 2, 0.457248
5751, 0.690512, 2, 2, 0.636932
5752, 0.556291, 2, 2, 0.52804
5753, 0.826991, 2, 2, 0.735897
5754, 0.693533, 2, 2, 0.639258
5755, 0.70983, 2, 2, 0.651705
5756, 0.357677, 2, 2, 0.350099
5757, 0.190588, 2, 2, 0.189436
5758, 0.262337, 2, 2, 0.259338
5759, 0.135868, 2, 2, 0.135451
5760, 0.348186, 2, 2, 0.341193
5761, 0.415052, 2, 2, 0.403237
5762, 0.995086, 2, 2, 0.838806
5763, 0.73693, 2, 2, 0.672018
5764, 0.0946074, 2, 2, 0.0944663
5765, 0.685324, 2, 2, 0.632924
5766, 0.181158, 2, 2, 0.180169
5767, 0.611896, 2, 2, 0.574421
5768, 0.898282, 2, 2, 0.782258
5769, 0.802881, 2, 2, 0.71936
5770, 0.79931, 2, 2, 0.716875
5771, 0.174902, 2, 2, 0.174011
5772, 0.966643, 2, 2, 0.822984
5773, 0.296426, 2, 2, 0.292104
5774, 0.310953, 2, 2, 0.305966
5775, 0.399487, 2, 2, 0.388946
5776, 0.805322, 2, 2, 0.721054
5777, 0.870022, 2, 2, 0.764343
5778, 0.440291, 2, 2, 0.426202
5779, 0.103824, 2, 2, 0.103638
5780, 0.487533, 2, 2, 0.468448
5781, 0.220679, 2, 2, 0.218893
5782, 0.846644, 2, 2, 0.749062
5783, 0.558458, 2, 2, 0.529879
5784, 0.956267, 2, 2, 0.817045
5785, 0.756371, 2, 2, 0.686286
5786, 0.0958586, 2, 2, 0.0957119
5787, 0.197119, 2, 2, 0.195845
5788, 0.0160222, 2, 2, 0.0160215
5789, 0.245308, 2, 2, 0.242855
5790, 0.836726, 2, 2, 0.742454
5791, 0.712729, 2, 2, 0.653901
5792, 0.170751, 2, 2, 0.169923
5793, 0.928678, 2, 2, 0.800829
5794, 0.588549, 2, 2, 0.555155
5795, 0.319163, 2, 2, 0.313772
5796, 0.962767, 2, 2, 0.820776
5797, 0.126865, 2, 2, 0.126525
5798, 0.0466628, 2, 2, 0.0466459
5799, 0.460402, 2, 2, 0.444308
5800, 0.970824, 2, 2, 0.825351
5801, 0.871792, 2, 2, 0.765483
5802, 0.31135, 2, 2, 0.306344
5803, 0.748131, 2, 2, 0.68027
5804, 0.122074, 2, 2, 0.121771
5805, 0.595203, 2, 2, 0.560676
5806, 0.947172, 2, 2, 0.811768
5807, 0.409101, 2, 2, 0.397784
5808, 0.475143, 2, 2, 0.457465
5809, 0.405255, 2, 2, 0.394253
5810, 0.27839, 2, 2, 0.274808
5811, 0.0234993, 2, 2, 0.0234971
5812, 0.129521, 2, 2, 0.129159
5813, 0.982269, 2, 2, 0.831759
5814, 0.827326, 2, 2, 0.736124
5815, 0.835871, 2, 2, 0.741881
5816, 0.418897, 2, 2, 0.406753
5817, 0.624561, 2, 2, 0.584741
5818, 0.300912, 2, 2, 0.296392
5819, 0.418836, 2, 2, 0.406697
5820, 0.0434278, 2, 2, 0.0434142
5821, 0.47618, 2, 2, 0.458388
5822, 0.0330515, 2, 2, 0.0330455
5823, 0.972533, 2, 2, 0.826315
5824, 0.298013, 2, 2, 0.293622
5825, 0.467544, 2, 2, 0.450695
5826, 0.28782, 2, 2, 0.283863
5827, 0.0391858, 2, 2, 0.0391757
5828, 0.0522477, 2, 2, 0.0522239
5829, 0, 2, 2, 0
5830, 0.330332, 2, 2, 0.324357
5831, 0.915769, 2, 2, 0.793031
5832, 0.638874, 2, 2, 0.596292
5833, 0.906003, 2, 2, 0.787044
5834, 0.671651, 2, 2, 0.62228
5835, 0.544176, 2, 2, 0.517713
5836, 0.306375, 2, 2, 0.301605
5837, 0.71572, 2, 2, 0.656161
5838, 0.393414, 2, 2, 0.383344
5839, 0.162267, 2, 2, 0.161556
5840, 0.392682, 2, 2, 0.382667
5841, 0.761834, 2, 2, 0.690249
5842, 0.959258, 2, 2, 0.818766
5843, 0.495163, 2, 2, 0.475175
5844, 0.875362, 2, 2, 0.767776
5845, 0.15305, 2, 2, 0.152453
5846, 0.418195, 2, 2, 0.406112
5847, 0.769005, 2, 2, 0.695421
5848, 0.455275, 2, 2, 0.439709
5849, 0.148564, 2, 2, 0.148018
5850, 0.407575, 2, 2, 0.396384
5851, 0.328318, 2, 2, 0.322451
5852, 0.829768, 2, 2, 0.737775
5853, 0.96353, 2, 2, 0.821211
5854, 0.860408, 2, 2, 0.758109
5855, 0.138127, 2, 2, 0.137688
5856, 0.311319, 2, 2, 0.306315
5857, 0.537828, 2, 2, 0.512272
5858, 0.824549, 2, 2, 0.734242
5859, 0.951994, 2, 2, 0.814574
5860, 0.448347, 2, 2, 0.433477
5861, 0.299112, 2, 2, 0.294672
5862, 0.29902, 2, 2, 0.294584
5863, 0.427381, 2, 2, 0.414489
5864, 0.804102, 2, 2, 0.720208
5865, 0.450667, 2, 2, 0.435566
5866, 0.494675, 2, 2, 0.474745
5867, 0.969543, 2, 2, 0.824627
5868, 0.550005, 2, 2, 0.522691
5869, 0.816492, 2, 2, 0.728748
5870, 0.424421, 2, 2, 0.411793
5871, 0.585101, 2, 2, 0.552283
5872, 0.0298776, 2, 2, 0.0298732
5873, 0.773919, 2, 2, 0.698943
5874, 0.230049, 2, 2, 0.228025
5875, 0.526872, 2, 2, 0.502832
5876, 0.950865, 2, 2, 0.813918
5877, 0.305612, 2, 2, 0.300877
5878, 0.151708, 2, 2, 0.151126
5879, 0.0104984, 2, 2, 0.0104982
5880, 0.357585, 2, 2, 0.350013
5881, 0.701743, 2, 2, 0.64555
5882, 0.545946, 2, 2, 0.519226
5883, 0.785211, 2, 2, 0.706974
5884, 0.0461135, 2, 2, 0.0460971
5885, 0.943876, 2, 2, 0.809838
5886, 0.859066, 2, 2, 0.757233
5887, 0.83874, 2, 2, 0.743802
5888, 0.573199, 2, 2, 0.542322
5889, 0.301859, 2, 2, 0.297295
5890, 0.961638, 2, 2, 0.82013
5891, 0.0186468, 2, 2, 0.0186457
5892, 0.517472, 2, 2, 0.494685
5893, 0.17481, 2, 2, 0.173921
5894, 0.750816, 2, 2, 0.682236
5895, 0.851009, 2, 2, 0.751946
5896, 0.149327, 2, 2, 0.148773
5897, 0.707205, 2, 2, 0.649712
5898, 0.426221, 2, 2, 0.413433
5899, 0.336924, 2, 2, 0.330586
5900, 0.164708, 2, 2, 0.163965
5901, 0.212134, 2, 2, 0.210547
5902, 0.346049, 2, 2, 0.339184
5903, 0.00982696, 2, 2, 0.0098268
5904, 0.639882, 2, 2, 0.5971
5905, 0.932066, 2, 2, 0.802853
5906, 0.869472, 2, 2, 0.763989
5907, 0.032899, 2, 2, 0.032893
5908, 0.863063, 2, 2, 0.759838
5909, 0.168676, 2, 2, 0.167877
5910, 0.0916166, 2, 2, 0.0914885
5911, 0.619221, 2, 2, 0.580401
5912, 0.199316, 2, 2, 0.197999
5913, 0.313578, 2, 2, 0.308464
5914, 0.877438, 2, 2, 0.769104
5915, 0.555376, 2, 2, 0.527263
5916, 0.644948, 2, 2, 0.601157
5917, 0.810083, 2, 2, 0.724345
5918, 0.100467, 2, 2, 0.100298
5919, 0.109684, 2, 2, 0.109464
5920, 0.227424, 2, 2, 0.225469
5921, 0.578265, 2, 2, 0.546572
5922, 0.493301, 2, 2, 0.473536
5923, 0.106693, 2, 2, 0.10649
5924, 0.907376, 2, 2, 0.787891
5925, 0.933988, 2, 2, 0.803998
5926, 0.0150761, 2, 2, 0.0150756
5927, 0.448561, 2, 2, 0.433669
5928, 0.138737, 2, 2, 0.138293
5929, 0.533311, 2, 2, 0.508387
5930, 0.143284, 2, 2, 0.142795
5931, 0.865383, 2, 2, 0.761344
5932, 0.743553, 2, 2, 0.676907
5933, 0.373669, 2, 2, 0.365033
5934, 0.995514, 2, 2, 0.839039
5935, 0.174963, 2, 2, 0.174071
5936, 0.257118, 2, 2, 0.254295
5937, 0.382916, 2, 2, 0.373627
5938, 0.687277, 2, 2, 0.634435
5939, 0.833857, 2, 2, 0.740529
5940, 0.400311, 2, 2, 0.389705
5941, 0.627247, 2, 2, 0.586918
5942, 0.832881, 2, 2, 0.739872
5943, 0.060213, 2, 2, 0.0601766
5944, 0.835231, 2, 2, 0.741451
5945, 0.669881, 2, 2, 0.620893
5946, 0.594623, 2, 2, 0.560196
5947, 0.310923, 2, 2, 0.305937
5948, 0.85989, 2, 2, 0.75777
5949, 0.11124, 2, 2, 0.111011
5950, 0.187506, 2, 2, 0.186409
5951, 0.392712, 2, 2, 0.382696
5952, 0.199072, 2, 2, 0.19776
5953, 0.841884, 2, 2, 0.745899
5954, 0.245003, 2, 2, 0.242559
5955, 0.989746, 2, 2, 0.835886
5956, 0.546922, 2, 2, 0.520061
5957, 0.0397351, 2, 2, 0.0397246
5958, 0.952391, 2, 2, 0.814804
5959, 0.888333, 2, 2, 0.776021
5960, 0.0176092, 2, 2, 0.0176083
5961, 0.442854, 2, 2, 0.42852
5962, 0.354106, 2, 2, 0.346752
5963, 0.680135, 2, 2, 0.628898
5964, 0.160772, 2, 2, 0.16008
5965, 0.928281, 2, 2, 0.800591
5966, 0.741172, 2, 2, 0.675153
5967, 0.225318, 2, 2, 0.223416
5968, 0.697256, 2, 2, 0.642117
5969, 0.929533, 2, 2, 0.801341
5970, 0.524552, 2, 2, 0.500825
5971, 0.656484, 2, 2, 0.610335
5972, 0.632252, 2, 2, 0.590963
5973, 0.722587, 2, 2, 0.661327
5974, 0.501694, 2, 2, 0.480911
5975, 0.20484, 2, 2, 0.203411
5976, 0.901273, 2, 2, 0.784117
5977, 0.112705, 2, 2, 0.112466
5978, 0.921445, 2, 2, 0.796476
5979, 0.630268, 2, 2, 0.589361
5980, 0.205756, 2, 2, 0.204307
5981, 0.552629, 2, 2, 0.524927
5982, 0.254189, 2, 2, 0.25146
5983, 0.535661, 2, 2, 0.510409
5984, 0.194433, 2, 2, 0.193211
5985, 0.223762, 2, 2, 0.221899
5986, 0.073397, 2, 2, 0.0733311
5987, 0.347728, 2, 2, 0.340763
5988, 0.646413, 2, 2, 0.602327
5989, 0.111515, 2, 2, 0.111284
5990, 0.954588, 2, 2, 0.816076
5991, 0.244697, 2, 2, 0.242263
5992, 0.812647, 2, 2, 0.72611
5993, 0.606037, 2, 2, 0.569614
5994, 0.798212, 2, 2, 0.716109
5995, 0.812677, 2, 2, 0.726131
5996, 0.571886, 2, 2, 0.541219
5997, 0.659383, 2, 2, 0.612629
5998, 0.482681, 2, 2, 0.464155
5999, 0.711936, 2, 2, 0.653301
6000, 0.557237, 2, 2, 0.528844
6001, 0.0310678, 2, 2, 0.0310628
6002, 0.253578, 2, 2, 0.250869
6003, 0.133885, 2, 2, 0.133485
6004, 0.909635, 2, 2, 0.78928
6005, 0.652211, 2, 2, 0.606945
6006, 0.755547, 2, 2, 0.685687
6007, 0.330668, 2, 2, 0.324675
6008, 0.814692, 2, 2, 0.727514
6009, 0.640339, 2, 2, 0.597468
6010, 0.11298, 2, 2, 0.112739
6011, 0.997955, 2, 2, 0.840364
6012, 0.478774, 2, 2, 0.460692
6013, 0.99588, 2, 2, 0.839238
6014, 0.965819, 2, 2, 0.822515
6015, 0.792718, 2, 2, 0.712264
6016, 0.701071, 2, 2, 0.645037
6017, 0.511368, 2, 2, 0.489371
6018, 0.866482, 2, 2, 0.762055
6019, 0.7669, 2, 2, 0.693906
6020, 0.697226, 2, 2, 0.642093
6021, 0.924955, 2, 2, 0.798594
6022, 0.944792, 2, 2, 0.810375
6023, 0.998444, 2, 2, 0.840629
6024, 0.331584, 2, 2, 0.325541
6025, 0.849239, 2, 2, 0.750778
6026, 0.246315, 2, 2, 0.243832
6027, 0.200751, 2, 2, 0.199405
6028, 0.413648, 2, 2, 0.401952
6029, 0.506699, 2, 2, 0.485293
6030, 0.65096, 2, 2, 0.60595
6031, 0.591998, 2, 2, 0.55802
6032, 0.215186, 2, 2, 0.213529
6033, 0.803095, 2, 2, 0.719509
6034, 0.777947, 2, 2, 0.701819
6035, 0.805383, 2, 2, 0.721096
6036, 0.864589, 2, 2, 0.760829
6037, 0.76989, 2, 2, 0.696057
6038, 0.783166, 2, 2, 0.705527
6039, 0.121525, 2, 2, 0.121226
6040, 0.77398, 2, 2, 0.698987
6041, 0.907315, 2, 2, 0.787853
6042, 0.455641, 2, 2, 0.440038
6043, 0.804895, 2, 2, 0.720758
6044, 0.75631, 2, 2, 0.686242
6045, 0.458754, 2, 2, 0.442831
6046, 0.518815, 2, 2, 0.495851
6047, 0.824244, 2, 2, 0.734035
6048, 0.987762, 2, 2, 0.834796
6049, 0.148198, 2, 2, 0.147656
6050, 0.543352, 2, 2, 0.517008
6051, 0.739586, 2, 2, 0.673982
6052, 0.472121, 2, 2, 0.454777
6053, 0.411878, 2, 2, 0.400331
6054, 0.3773, 2, 2, 0.368412
6055, 0.0364696, 2, 2, 0.0364615
6056, 0.16364, 2, 2, 0.162911
6057, 0.655171, 2, 2, 0.609295
6058, 0.500412, 2, 2, 0.479787
6059, 0.688345, 2, 2, 0.63526
6060, 0.404096, 2, 2, 0.393187
6061, 0.566149, 2, 2, 0.536386
6062, 0.208197, 2, 2, 0.206696
6063, 0.229102, 2, 2, 0.227104
6064, 0.830622, 2, 2, 0.738351
6065, 0.0172124, 2, 2, 0.0172116
6066, 0.0324412, 2, 2, 0.0324355
6067, 0.116459, 2, 2, 0.116196
6068, 0.410382, 2, 2, 0.39896
6069, 0.58562, 2, 2, 0.552716
6070, 0.304514, 2, 2, 0.299829
6071, 0.667562, 2, 2, 0.619073
6072, 0.758873, 2, 2, 0.688104
6073, 0.224403, 2, 2, 0.222524
6074, 0.267037, 2, 2, 0.263875
6075, 0.348216, 2, 2, 0.341222
6076, 0.397015, 2, 2, 0.386668
6077, 0.115329, 2, 2, 0.115074
6078, 0.641102, 2, 2, 0.598079
6079, 0.69689, 2, 2, 0.641836
6080, 0.104526, 2, 2, 0.104336
6081, 0.234169, 2, 2, 0.232034
6082, 0.0545061, 2, 2, 0.0544791
6083, 0.664541, 2, 2, 0.616697
6084, 0.0249947, 2, 2, 0.0249921
6085, 0.660482, 2, 2, 0.613497
6086, 0.23777, 2, 2, 0.235536
6087, 0.652028, 2, 2, 0.6068
6088, 0.679159, 2, 2, 0.628139
6089, 0.162694, 2, 2, 0.161977
6090, 0.393811, 2, 2, 0.38371
6091, 0.0256966, 2, 2, 0.0256938
6092, 0.542528, 2, 2, 0.516302
6093, 0.0899686, 2, 2, 0.0898472
6094, 0.647755, 2, 2, 0.603398
6095, 0.393048, 2, 2, 0.383006
6096, 0.344127, 2, 2, 0.337375
6097, 0.101505, 2, 2, 0.10133
6098, 0.983215, 2, 2, 0.832284
6099, 0.418989, 2, 2, 0.406837
6100, 0.741691, 2, 2, 0.675536
6101, 0.765648, 2, 2, 0.693005
6102, 0.570818, 2, 2, 0.540321
6103, 0.465041, 2, 2, 0.448459
6104, 0.530351, 2, 2, 0.505836
6105, 0.558702, 2, 2, 0.530086
6106, 0.896054, 2, 2, 0.780868
6107, 0.831263, 2, 2, 0.738783
6108, 0.0407422, 2, 2, 0.0407309
6109, 0.295969, 2, 2, 0.291666
6110, 0.591632, 2, 2, 0.557716
6111, 0.883572, 2, 2, 0.77301
6112, 0.882748, 2, 2, 0.772487
6113, 0.525346, 2, 2, 0.501512
6114, 0.381634, 2, 2, 0.372437
6115, 0.846706, 2, 2, 0.749102
6116, 0.691153, 2, 2, 0.637426
6117, 0.915098, 2, 2, 0.792622
6118, 0.0430311, 2, 2, 0.0430178
6119, 0.544603, 2, 2, 0.518078
6120, 0.0296945, 2, 2, 0.0296901
6121, 0.167028, 2, 2, 0.166252
6122, 0.790979, 2, 2, 0.711042
6123, 0.869381, 2, 2, 0.763929
6124, 0.109378, 2, 2, 0.10916
6125, 0.486587, 2, 2, 0.467612
6126, 0.994354, 2, 2, 0.838407
6127, 0.259774, 2, 2, 0.256862
6128, 0.477645, 2, 2, 0.459689
6129, 0.140172, 2, 2, 0.139713
6130, 0.627461, 2, 2, 0.587091
6131, 0.971038, 2, 2, 0.825472
6132, 0.334269, 2, 2, 0.328079
6133, 0.132481, 2, 2, 0.132094
6134, 0.364544, 2, 2, 0.356523
6135, 0.416578, 2, 2, 0.404633
6136, 0.630696, 2, 2, 0.589707
6137, 0.533464, 2, 2, 0.508519
6138, 0.7228, 2, 2, 0.661487
6139, 0.363659, 2, 2, 0.355696
6140, 0.608722, 2, 2, 0.57182
6141, 0.487228, 2, 2, 0.468178
6142, 0.16071, 2, 2, 0.16002
6143, 0.263436, 2, 2, 0.260399
6144, 0.934935, 2, 2, 0.80456
6145, 0.434126, 2, 2, 0.420617
6146, 0.537675, 2, 2, 0.512141
6147, 0.497177, 2, 2, 0.476946
6148, 0.0869472, 2, 2, 0.0868377
6149, 0.576373, 2, 2, 0.544986
6150, 0.841182, 2, 2, 0.745431
6151, 0.819849, 2, 2, 0.731043
6152, 0.148137, 2, 2, 0.147596
6153, 0.119572, 2, 2, 0.119287
6154, 0.587664, 2, 2, 0.554419
6155, 0.782006, 2, 2, 0.704704
6156, 0.666524, 2, 2, 0.618258
6157, 0.320688, 2, 2, 0.31522
6158, 0.803827, 2, 2, 0.720017
6159, 0.411634, 2, 2, 0.400107
6160, 0.734397, 2, 2, 0.67014
6161, 0.873714, 2, 2, 0.766719
6162, 0.993835, 2, 2, 0.838124
6163, 0.936888, 2, 2, 0.805719
6164, 0.94525, 2, 2, 0.810643
6165, 0.664937, 2, 2, 0.61701
6166, 0.99942, 2, 2, 0.841158
6167, 0.83105, 2, 2, 0.738639
6168, 0.383312, 2, 2, 0.373995
6169, 0.428205, 2, 2, 0.415239
6170, 0.158635, 2, 2, 0.157971
6171, 0.961333, 2, 2, 0.819955
6172, 0.303232, 2, 2, 0.298606
6173, 0.331919, 2, 2, 0.325858
6174, 0.669881, 2, 2, 0.620893
6175, 0.121891, 2, 2, 0.121589
