,X,Y,Z,W
5912, 0.142735, 0.652882, 0.97586, 0.0914085
5913, 0.0361339, 0.499649, 0.479995, 0.193899
5914, 0.0137638, 0.725944, 0.935484, 0.115435
5915, 0.908872, 0.762383, 0.641896, 0.193722
5916, 0.899564, 0.289071, 0.579791, 0.115948
5917, 0.989441, 0.436232, 0.00567644, 0.381189
5918, 0.256478, 0.0596026, 0.184393, 0.115254
5919, 0.105502, 0.262062, 0.1142, 0.292661
5920, 0.847804, 0.51091, 0.228187, 0.282838
5921, 0.561266, 0.792352, 0.853114, 0.146395
5922, 0.574358, 0.703604, 0.926725, 0.114941
5923, 0.45555, 0.682089, 0.840236, 0.134499
5924, 0.52208, 0.499222, 0.524644, 0.181202
5925, 0.00305185, 0.127934, 0.900571, 0.0158841
5926, 0.157872, 0.109104, 0.239692, 0.134675
5927, 0.933775, 0.978545, 0.81048, 0.178285
5928, 0.874355, 0.128208, 0.156529, 0.193283
5929, 0.822352, 0.710868, 0.472915, 0.230763
5930, 0.147374, 0.0111698, 0.95117, -0.0198222
5931, 0.45848, 0.690725, 0.0237434, 0.375597
5932, 0.557848, 0.988342, 0.201666, 0.329256
5933, 0.738304, 0.025605, 0.690451, 0.019421
5934, 0.960814, 0.319407, 0.341502, 0.193487
5935, 0.660695, 0.00930815, 0.157659, 0.0654681
5936, 0.291421, 0.168767, 0.155492, 0.221876
5937, 0.475143, 0.768273, 0.358867, 0.269963
5938, 0.99884, 0.878231, 0.238319, 0.313697
5939, 0.475051, 0.377728, 0.639149, 0.125298
5940, 0.022248, 0.643818, 0.147679, 0.328106
5941, 0.986999, 0.546617, 0.744194, 0.135559
5942, 0.695425, 0.189825, 0.222327, 0.19283
5943, 0.397259, 0.0956755, 0.709311, 0.0373562
5944, 0.106632, 0.605853, 0.317148, 0.2638
5945, 0.208319, 0.00402844, 0.0758995, 0.0699291
5946, 0.383007, 0.69396, 0.163396, 0.325836
5947, 0.750877, 0.893155, 0.576128, 0.225282
5948, 0.226691, 0.590106, 0.813746, 0.126656
5949, 0.923429, 0.586047, 0.122654, 0.333748
5950, 0.940855, 0.697836, 0.805353, 0.14527
5951, 0.807855, 0.943937, 0.248848, 0.314419
5952, 0.262337, 0.733543, 0.395825, 0.255436
5953, 0.848842, 0.667898, 0.683737, 0.170056
5954, 0.69512, 0.550432, 0.618336, 0.166565
5955, 0.106296, 0.287515, 0.147771, 0.277339
5956, 0.837153, 0.0127262, 0.0923185, 0.0858916
5957, 0.522324, 0.262734, 0.340434, 0.174282
5958, 0.540025, 0.154485, 0.637715, 0.0651316
5959, 0.80929, 0.127628, 0.0829798, 0.261115
5960, 0.756615, 0.803674, 0.897855, 0.136249
5961, 0.092349, 0.0281075, 0.310984, 0.0609385
5962, 0.748253, 0.410352, 0.507767, 0.166089
5963, 0.448256, 0.976775, 0.696249, 0.205081
5964, 0.0578631, 0.607685, 0.969909, 0.0870876
5965, 0.601764, 0.790368, 0.752586, 0.170601
5966, 0.439497, 0.684957, 0.449416, 0.233883
5967, 0.89526, 0.114994, 0.95938, 0.000164661
5968, 0.889462, 0.287301, 0.296548, 0.200335
5969, 0.858943, 0.305246, 0.354564, 0.18414
5970, 0.176092, 0.900204, 0.370373, 0.278615
5971, 0.90698, 0.332011, 0.823023, 0.0758612
5972, 0.939879, 0.655446, 0.304025, 0.274514
5973, 0.491195, 0.473556, 0.566332, 0.164711
5974, 0.654317, 0.333964, 0.836818, 0.0734009
5975, 0.0853908, 0.421247, 0.609638, 0.142334
5976, 0.633778, 0.761742, 0.37199, 0.265472
5977, 0.273171, 0.730766, 0.30372, 0.282764
5978, 0.960082, 0.72805, 0.12479, 0.341045
5979, 0.597613, 0.394452, 0.244392, 0.254272
5980, 0.814539, 0.720359, 0.726005, 0.167541
5981, 0.324412, 0.829005, 0.477798, 0.24345
5982, 0.35786, 0.796258, 0.0710776, 0.361201
5983, 0.499619, 0.885983, 0.917478, 0.140728
5984, 0.131657, 0.421979, 0.675802, 0.126918
5985, 0.269967, 0.730552, 0.189367, 0.31946
5986, 0.0816675, 0.726676, 0.940794, 0.11392
5987, 0.00704978, 0.71511, 0.272103, 0.29121
5988, 0.852321, 0.974822, 0.667837, 0.21155
5989, 0.957488, 0.831416, 0.933714, 0.129537
5990, 0.0966521, 0.772057, 0.0319834, 0.373595
5991, 0.557268, 0.0754112, 0.711447, 0.031349
5992, 0.315256, 0.217536, 0.121097, 0.272432
5993, 0.824824, 0.233558, 0.658284, 0.0843013
5994, 0.299966, 0.521439, 0.235206, 0.281588
5995, 0.00564592, 0.319742, 0.918638, 0.0523561
5996, 0.746178, 0.148412, 0.514908, 0.084253
5997, 0.511704, 0.28486, 0.0180975, 0.370063
5998, 0.130222, 0.947569, 0.266457, 0.309833
5999, 0.801263, 0.809839, 0.183081, 0.326274
6000, 0.653035, 0.614185, 0.697348, 0.158251
6001, 0.80932, 0.10538, 0.67217, 0.0452602
6002, 0.0536821, 0.823237, 0.793329, 0.164956
6003, 0.48384, 0.798791, 0.627705, 0.201864
6004, 0.52031, 0.102298, 0.883175, 0.0132819
6005, 0.541581, 0.318644, 0.964141, 0.0396731
6006, 0.896023, 0.600452, 0.172033, 0.315502
6007, 0.347484, 0.815912, 0.929777, 0.128809
6008, 0.0207526, 0.980682, 0.309976, 0.300181
6009, 0.471725, 0.70687, 0.832179, 0.140047
6010, 0.488815, 0.346507, 0.0147099, 0.374577
6011, 0.61391, 0.521928, 0.629902, 0.15833
6012, 0.463607, 0.0281991, 0.0213935, 0.250594
6013, 0.827937, 0.00854518, 0.290628, 0.0500392
6014, 0.599109, 0.830195, 0.305582, 0.29102
6015, 0.958953, 0.503952, 0.62273, 0.156608
6016, 0.697684, 0.60036, 0.745659, 0.144439
6017, 0.542253, 0.577685, 0.327891, 0.256095
6018, 0.610828, 0.352245, 0.284463, 0.226026
6019, 0.736747, 0.978301, 0.92291, 0.149259
6020, 0.188391, 0.272866, 0.338847, 0.178607
6021, 0.795648, 0.122776, 0.563952, 0.0667472
6022, 0.927152, 0.413709, 0.816919, 0.0939732
6023, 0.744804, 0.870449, 0.300058, 0.295642
6024, 0.487533, 0.308084, 0.76162, 0.083005
6025, 0.963744, 0.244911, 0.511612, 0.118289
6026, 0.562029, 0.815912, 0.469161, 0.24433
6027, 0.873592, 0.240944, 0.877132, 0.0452669
6028, 0.81399, 0.787103, 0.0572222, 0.365508
6029, 0.556719, 0.993225, 0.784692, 0.185933
6030, 0.890194, 0.285745, 0.00723289, 0.378578
6031, 0.484939, 0.525193, 0.284616, 0.263223
6032, 0.964782, 0.751701, 0.300912, 0.28564
6033, 0.246925, 0.156682, 0.0975372, 0.264116
6034, 0.0238655, 0.220344, 0.538163, 0.104359
6035, 0.862606, 0.557024, 0.466109, 0.208947
6036, 0.275063, 0.199988, 0.988311, 0.00737192
6037, 0.578326, 0.511338, 0.399274, 0.220942
6038, 0.785485, 0.644337, 0.0129398, 0.379249
6039, 0.578845, 0.843806, 0.727042, 0.18334
6040, 0.845485, 0.27897, 0.832118, 0.0625354
6041, 0.451125, 0.740745, 0.986175, 0.0988252
6042, 0.744407, 0.973907, 0.309458, 0.29991
6043, 0.120762, 0.0624104, 0.122013, 0.152219
6044, 0.75573, 0.518357, 0.436048, 0.210738
6045, 0.975707, 0.249519, 0.936888, 0.0337777
6046, 0.287362, 0.681265, 0.614093, 0.189304
6047, 0.620106, 0.244881, 0.773583, 0.0658734
6048, 0.483596, 0.449141, 0.814081, 0.101516
6049, 0.789453, 0.588, 0.713218, 0.150068
6050, 0.190466, 0.45323, 0.320994, 0.236237
6051, 0.030427, 0.621693, 0.216132, 0.301093
6052, 0.247536, 0.450667, 0.22425, 0.27463
6053, 0.430067, 0.706931, 0.270943, 0.290803
6054, 0.66213, 0.937651, 0.167882, 0.336534
6055, 0.595355, 0.592578, 0.359355, 0.247906
6056, 0.491958, 0.169774, 0.285897, 0.153515
6057, 0.859493, 0.761193, 0.524064, 0.223456
6058, 0.325236, 0.671438, 0.826594, 0.136263
6059, 0.951231, 0.79281, 0.164281, 0.331256
6060, 0.233619, 0.356426, 0.848567, 0.0755498
6061, 0.731712, 0.680776, 0.506119, 0.217498
6062, 0.107761, 0.284188, 0.667592, 0.095971
6063, 0.708731, 0.723777, 0.626087, 0.192412
6064, 0.488479, 0.458419, 0.581713, 0.15751
6065, 0.498703, 0.228462, 0.0728782, 0.316326
6066, 0.5103, 0.570818, 0.917142, 0.0977756
6067, 0.856533, 0.917112, 0.157262, 0.338771
6068, 0.496933, 0.820368, 0.75399, 0.174049
6069, 0.947874, 0.762291, 0.489669, 0.232713
6070, 0.21894, 0.526902, 0.925748, 0.0882503
6071, 0.830988, 0.100406, 0.965056, -0.00445401
6072, 0.967071, 0.829279, 0.170507, 0.331135
6073, 0.26487, 0.421949, 0.74694, 0.110981
6074, 0.533219, 0.941038, 0.766625, 0.184855
6075, 0.595508, 0.334086, 0.516434, 0.143912
6076, 0.0538652, 0.85165, 0.737297, 0.181824
6077, 0.215705, 0.957884, 0.948515, 0.139305
6078, 0.576708, 0.637318, 0.883053, 0.11712
6079, 0.573687, 0.587054, 0.685202, 0.156626
6080, 0.293832, 0.305002, 0.621113, 0.111158
6081, 0.541581, 0.921384, 0.61565, 0.218601
6082, 0.75988, 0.962035, 0.00326548, 0.383313
6083, 0.779473, 0.721274, 0.674062, 0.180237
6084, 0.21308, 0.708121, 0.474197, 0.230044
6085, 0.160344, 0.435163, 0.250771, 0.260315
6086, 0.463454, 0.608234, 0.0418104, 0.367373
6087, 0.988495, 0.352886, 0.30607, 0.217315
6088, 0.828303, 0.0533769, 0.691763, 0.0274292
6089, 0.268654, 0.262581, 0.004944, 0.380055
6090, 0.411573, 0.371929, 0.205664, 0.267104
6091, 0.293924, 0.559069, 0.778893, 0.129637
6092, 0.758873, 0.345439, 0.171789, 0.278364
6093, 0.937803, 0.394238, 0.792535, 0.095342
6094, 0.702689, 0.933897, 0.0245979, 0.377173
6095, 0.891324, 0.899411, 0.475723, 0.25101
6096, 0.169195, 0.649129, 0.545274, 0.202237
6097, 0.297769, 0.871273, 0.696554, 0.193822
6098, 0.967742, 0.260079, 0.523759, 0.120249
6099, 0.435102, 0.720511, 0.926572, 0.117321
6100, 0.259774, 0.49144, 0.345988, 0.234983
6101, 0.90289, 0.063448, 0.00946074, 0.353436
6102, 0.62392, 0.715659, 0.25779, 0.295866
6103, 0.81164, 0.2125, 0.513688, 0.10708
6104, 0.525864, 0.960448, 0.0886258, 0.35938
6105, 0.372692, 0.121372, 0.751915, 0.038342
6106, 0.692953, 0.48497, 0.42497, 0.207473
6107, 0.671651, 0.186224, 0.0149846, 0.366847
6108, 0.502396, 0.345225, 0.723655, 0.0992799
6109, 0.902249, 0.820887, 0.0137638, 0.379868
6110, 0.15244, 0.392438, 0.780206, 0.0976212
6111, 0.566515, 0.0399487, 0.579028, 0.0358576
6112, 0.214118, 0.660817, 0.437941, 0.233828
6113, 0.734916, 0.518998, 0.961699, 0.0760711
6114, 0.289407, 0.717246, 0.565447, 0.206891
6115, 0.0314646, 0.884243, 0.225105, 0.31783
6116, 0.0495926, 0.901425, 0.270028, 0.30613
6117, 0.192297, 0.440077, 0.855708, 0.0903616
6118, 0.0242317, 0.0961028, 0.176672, 0.15358
6119, 0.460128, 0.29371, 0.463179, 0.146274
6120, 0.277505, 0.365856, 0.508286, 0.154682
6121, 0.354106, 0.0105594, 0.919919, -0.0137371
6122, 0.674367, 0.107639, 0.785852, 0.0298145
6123, 0.113437, 0.654744, 0.12598, 0.336821
6124, 0.924558, 0.899411, 0.341227, 0.286405
6125, 0.98236, 0.461409, 0.41026, 0.207116
6126, 0.125858, 0.632038, 0.636647, 0.176023
6127, 0.107669, 0.577288, 0.00811792, 0.380807
6128, 0.233283, 0.394848, 0.728538, 0.109285
6129, 0.783532, 0.416822, 0.723167, 0.115161
6130, 0.882321, 0.579974, 0.232765, 0.290331
6131, 0.724021, 0.340098, 0.40553, 0.177713
6132, 0.418928, 0.397565, 0.961394, 0.0552222
6133, 0.602283, 0.68804, 0.889126, 0.123024
6134, 0.959136, 0.0844142, 0.137761, 0.166792
6135, 0.884793, 0.837977, 0.149083, 0.33807
6136, 0.943571, 0.157537, 0.881161, 0.0261198
6137, 0.640522, 0.99115, 0.294778, 0.304754
6138, 0.0924101, 0.749046, 0.604633, 0.201218
6139, 0.139012, 0.999512, 0.225929, 0.323265
6140, 0.0267647, 0.972472, 0.224982, 0.322304
6141, 0.295724, 0.807031, 0.977172, 0.111492
6142, 0.231086, 0.046968, 0.75454, 0.0181377
6143, 0.00167852, 0.144383, 0.58272, 0.0709771
6144, 0.611408, 0.165777, 0.0671102, 0.301275
6145, 0.712027, 0.103244, 0.334086, 0.101936
6146, 0.780847, 0.463759, 0.522843, 0.174222
6147, 0.990356, 0.24897, 0.204016, 0.230288
6148, 0.502976, 0.543016, 0.824488, 0.116199
6149, 0.637989, 0.135441, 0.594256, 0.0661674
6150, 0.568865, 0.478256, 0.0917386, 0.33931
6151, 0.202399, 0.588641, 0.0599689, 0.359423
6152, 0.901914, 0.670461, 0.79577, 0.143551
6153, 0.684927, 0.0478835, 0.890744, -0.000392993
6154, 0.998108, 0.974975, 0.0278024, 0.376509
6155, 0.777703, 0.726096, 0.0168157, 0.378356
6156, 0.0468154, 0.819849, 0.702292, 0.186365
6157, 0.578997, 0.49147, 0.281961, 0.258478
6158, 0.359447, 0.182073, 0.843318, 0.038552
6159, 0.088992, 0.313761, 0.304086, 0.206204
6160, 0.188269, 0.922941, 0.199561, 0.327029
6161, 0.501663, 0.97821, 0.563646, 0.236541
6162, 0.771355, 0.728416, 0.200201, 0.315728
6163, 0.0052797, 0.679891, 0.632099, 0.184582
6164, 0.610797, 0.379345, 0.828364, 0.084577
6165, 0.11127, 0.190466, 0.215278, 0.196916
6166, 0.71456, 0.913205, 0.4756, 0.252317
6167, 0.0707724, 0.666066, 0.553606, 0.202611
6168, 0.923002, 0.0619526, 0.373974, 0.0713948
6169, 0.340617, 0.964538, 0.32551, 0.295116
6170, 0.631825, 0.7828, 0.906919, 0.131129
6171, 0.943663, 0.685781, 0.163579, 0.325231
6172, 0.333842, 0.363018, 0.10242, 0.321166
6173, 0.562975, 0.166082, 0.839412, 0.0355259
6174, 0.560472, 0.107486, 0.0362255, 0.315539
6175, 0.938536, 0.472365, 0.730247, 0.124895
6176, 0.133824, 0.625324, 0.842372, 0.125409
6177, 0.221625, 0.177831, 0.971923, 0.00938468
6178, 0.267098, 0.852718, 0.672109, 0.197539
6179, 0.0160833, 0.485153, 0.351726, 0.231737
6180, 0.100253, 0.80166, 0.38139, 0.266853
6181, 0.515702, 0.216376, 0.13123, 0.264149
6182, 0.852931, 0.237739, 0.0875881, 0.306309
6183, 0.0637226, 0.442488, 0.23191, 0.269807
6184, 0.0449232, 0.686636, 0.145726, 0.331571
6185, 0.236396, 0.198492, 0.195441, 0.212326
6186, 0.298532, 0.976592, 0.673513, 0.21039
6187, 0.810816, 0.95056, 0.668966, 0.20888
6188, 0.223182, 0.564501, 0.631672, 0.165783
6189, 0.347606, 0.374798, 0.486465, 0.16305
6190, 0.916898, 0.793786, 0.765435, 0.167959
6191, 0.222724, 0.696554, 0.350719, 0.264565
6192, 0.823023, 0.616871, 0.557726, 0.193792
6193, 0.404035, 0.449721, 0.285104, 0.249261
6194, 0.183416, 0.809687, 0.863308, 0.146018
6195, 0.717185, 0.175207, 0.050264, 0.323875
6196, 0.25309, 0.933592, 0.206488, 0.325579
6197, 0.401318, 0.406476, 0.230873, 0.262997
6198, 0.911466, 0.888272, 0.962432, 0.126891
6199, 0.0460524, 0.417219, 0.315897, 0.230126
6200, 0.448317, 0.471297, 0.924314, 0.0791616
6201, 0.151402, 0.756157, 0.450331, 0.242675
6202, 0.242531, 0.542009, 0.214331, 0.29267
6203, 0.187811, 0.688131, 0.248634, 0.296319
6204, 0.911618, 0.80282, 0.248238, 0.305886
6205, 0.776971, 0.42909, 0.757439, 0.110131
6206, 0.41966, 0.486892, 0.63683, 0.149735
6207, 0.0925932, 0.627155, 0.961791, 0.0929402
6208, 0.710868, 0.00109867, 0.628651, 0.0178969
6209, 0.418806, 0.0276498, 0.770379, 0.0110976
6210, 0.812464, 0.44142, 0.0911588, 0.336472
6211, 0.625172, 0.793756, 0.815485, 0.15587
6212, 0.149846, 0.502243, 0.215918, 0.286561
6213, 0.749992, 0.659169, 0.287729, 0.280318
6214, 0.163305, 0.264016, 0.24601, 0.214363
6215, 0.548692, 0.0913724, 0.0207526, 0.337322
6216, 0.3314, 0.290109, 0.681051, 0.0947641
6217, 0.390179, 0.067629, 0.768456, 0.0218744
6218, 0.522691, 0.021424, 0.746147, 0.0121981
6219, 0.893216, 0.0368969, 0.706168, 0.0209904
6220, 0.332194, 0.247414, 0.537339, 0.11316
6221, 0.814295, 0.283029, 0.258858, 0.215339
6222, 0.842891, 0.0831019, 0.305124, 0.0971547
6223, 0.552599, 0.344493, 0.041261, 0.357113
6224, 0.207526, 0.0164495, 0.933683, -0.0150142
6225, 0.848842, 0.506851, 0.61095, 0.160118
6226, 0.698355, 0.834284, 0.94058, 0.127789
6227, 0.454085, 0.792627, 0.510453, 0.230824
6228, 0.544847, 0.213324, 0.386517, 0.139725
6229, 0.350078, 0.452956, 0.335093, 0.230993
6230, 0.102298, 0.102145, 0.0706503, 0.256139
6231, 0.143437, 0.843135, 0.930815, 0.131821
6232, 0.784936, 0.339427, 0.420545, 0.172748
6233, 0.157628, 0.861934, 0.931669, 0.133803
6234, 0.887265, 0.888821, 0.690786, 0.197171
6235, 0.1301, 0.980987, 0.307993, 0.300717
6236, 0.0293588, 0.233894, 0.586077, 0.0985559
6237, 0.916959, 0.408246, 0.0445265, 0.359039
6238, 0.618915, 0.504196, 0.348979, 0.23639
6239, 0.835719, 0.243263, 0.123753, 0.279855
6240, 0.55324, 0.411054, 0.82223, 0.0922787
6241, 0.864834, 0.718863, 0.281014, 0.288726
6242, 0.512284, 0.693594, 0.139073, 0.334324
6243, 0.490127, 0.906919, 0.148717, 0.340851
6244, 0.741325, 0.126011, 0.63448, 0.0569462
6245, 0.171667, 0.721397, 0.0409864, 0.369849
6246, 0.318094, 0.852718, 0.430006, 0.258505
6247, 0.818232, 0.802606, 0.374493, 0.268892
6248, 0.667287, 0.512894, 0.0556658, 0.358379
6249, 0.934111, 0.0417493, 0.200262, 0.0923293
6250, 0.648885, 0.924741, 0.550127, 0.234827
6251, 0.861568, 0.225105, 0.158452, 0.248373
6252, 0.0338145, 0.638844, 0.858516, 0.123529
6253, 0.41142, 0.669027, 0.99057, 0.0866028
6254, 0.713309, 0.0722373, 0.145756, 0.147985
6255, 0.778527, 0.907743, 0.175329, 0.333238
6256, 0.693197, 0.817805, 0.989257, 0.106949
6257, 0.600421, 0.606464, 0.920804, 0.102368
6258, 0.927274, 0.718925, 0.431776, 0.243344
6259, 0.966826, 0.0298776, 0.269204, 0.0680988
6260, 0.466262, 0.027955, 0.690512, 0.0201065
6261, 0.741508, 0.728111, 0.0833155, 0.355284
6262, 0.370891, 0.0536515, 0.0539567, 0.220001
6263, 0.351939, 0.726798, 0.799463, 0.150803
6264, 0.479415, 0.776452, 0.282388, 0.293481
6265, 0.850276, 0.558855, 0.688192, 0.150976
6266, 0.559801, 0.591449, 0.781274, 0.134554
6267, 0.185278, 0.0698569, 0.574816, 0.0468124
6268, 0.737693, 0.254738, 0.0707114, 0.324218
6269, 0.868404, 0.197089, 0.170202, 0.227397
6270, 0.499832, 0.884793, 0.746727, 0.183417
6271, 0.195959, 0.986541, 0.968871, 0.135177
6272, 0.152806, 0.129307, 0.350566, 0.111652
6273, 0.527177, 0.0988189, 0.71157, 0.0379326
6274, 0.493362, 0.979034, 0.456313, 0.262779
6275, 0.439863, 0.0880459, 0.311197, 0.0987137
6276, 0.745537, 0.810419, 0.9747, 0.112946
6277, 0.517838, 0.941862, 0.524613, 0.242706
6278, 0.666677, 0.705771, 0.283853, 0.286539
6279, 0.689474, 0.874752, 0.147404, 0.340045
6280, 0.239845, 0.543229, 0.45497, 0.209722
6281, 0.0622272, 0.288614, 0.737785, 0.0831442
6282, 0.686605, 0.407849, 0.671194, 0.124872
6283, 0.708792, 0.286447, 0.462142, 0.144265
6284, 0.76925, 0.165258, 0.0656148, 0.302743
6285, 0.477645, 0.266884, 0.229102, 0.223858
6286, 0.635395, 0.189642, 0.751915, 0.0560627
6287, 0.256691, 0.0676901, 0.458724, 0.0613737
6288, 0.912564, 0.873104, 0.91757, 0.139213
6289, 0.829524, 0.986541, 0.250557, 0.31614
6290, 0.512467, 0.28666, 0.617908, 0.106939
6291, 0.162297, 0.916105, 0.98941, 0.11831
6292, 0.778802, 0.843043, 0.471664, 0.246528
6293, 0.265725, 0.911435, 0.187231, 0.33
6294, 0.332133, 0.647786, 0.947295, 0.100772
6295, 0.316752, 0.882412, 0.229225, 0.316546
6296, 0.359691, 0.048677, 0.460799, 0.0528111
6297, 0.126499, 0.905393, 0.2949, 0.299492
6298, 0.285379, 0.324503, 0.212104, 0.251622
6299, 0.924406, 0.99176, 0.688467, 0.20836
6300, 0.868313, 0.119938, 0.688253, 0.0472148
6301, 0.423109, 0.170354, 0.760125, 0.0497844
6302, 0.935179, 0.760216, 0.185217, 0.322734
6303, 0.857723, 0.55388, 0.156041, 0.317519
6304, 0.282876, 0.586352, 0.672445, 0.159595
6305, 0.779717, 0.796289, 0.926084, 0.127438
6306, 0.913602, 0.57387, 0.964415, 0.0839069
6307, 0.459456, 0.13187, 0.668874, 0.0535375
6308, 0.81457, 0.349101, 0.605487, 0.12607
6309, 0.431776, 0.140629, 0.0282907, 0.341855
6310, 0.0896329, 0.931303, 0.233161, 0.318066
6311, 0.635792, 0.637684, 0.0999481, 0.345675
6312, 0.517594, 0.725578, 0.595477, 0.200353
6313, 0.37495, 0.757195, 0.284005, 0.291325
6314, 0.676626, 0.0985138, 0.976287, -0.00831816
6315, 0.584094, 0.523392, 0.4597, 0.204572
6316, 0.760857, 0.909482, 0.660451, 0.206643
6317, 0.25782, 0.0920438, 0.678396, 0.0404726
6318, 0.247536, 0.270089, 0.369396, 0.166865
6319, 0.999603, 0.537034, 0.503494, 0.194517
6320, 0.779412, 0.190985, 0.442976, 0.115647
6321, 0.112949, 0.666341, 0.292367, 0.279598
6322, 0.127567, 0.266701, 0.0612201, 0.334063
6323, 0.103824, 0.0115055, 0.740104, 0.0101402
6324, 0.0251778, 0.780358, 0.114566, 0.346638
6325, 0.519272, 0.96353, 0.514756, 0.247072
6326, 0.132298, 0.195807, 0.566759, 0.0905995
6327, 0.339457, 0.1554, 0.43376, 0.103515
6328, 0.534867, 0.578814, 0.43788, 0.221128
6329, 0.289834, 0.74102, 0.983001, 0.100428
6330, 0.120334, 0.668783, 0.990966, 0.0863289
6331, 0.0747398, 0.314676, 0.694632, 0.09809
6332, 0.0342418, 0.74044, 0.456038, 0.239203
6333, 0.279031, 0.9841, 0.596301, 0.229292
6334, 0.32902, 0.668386, 0.801019, 0.141981
6335, 0.161473, 0.673666, 0.250465, 0.294308
6336, 0.997833, 0.368755, 0.777825, 0.0931305
6337, 0.402387, 0.221107, 0.444807, 0.126553
6338, 0.962249, 0.660482, 0.866329, 0.124839
6339, 0.690268, 0.364299, 0.993927, 0.0353091
6340, 0.381787, 0.192053, 0.926969, 0.0242608
6341, 0.463057, 0.41908, 0.998199, 0.0412497
6342, 0.998932, 0.043733, 0.484664, 0.0478391
6343, 0.786828, 0.452437, 0.898923, 0.0823611
6344, 0.250282, 0.560686, 0.725028, 0.142545
6345, 0.878811, 0.177648, 0.398297, 0.12158
6346, 0.691, 0.530717, 0.613544, 0.164087
6347, 0.792901, 0.769646, 0.399945, 0.258301
6348, 0.0122684, 0.610492, 0.175848, 0.314946
6349, 0.903104, 0.441145, 0.198523, 0.284355
6350, 0.719413, 0.554491, 0.0253914, 0.373162
6351, 0.675924, 0.0596026, 0.827967, 0.0118111
6352, 0.488845, 0.936216, 0.821131, 0.171259
6353, 0.433943, 0.446455, 0.394635, 0.208886
6354, 0.477371, 0.294565, 0.605243, 0.111824
6355, 0.0108341, 0.407727, 0.996643, 0.0408955
6356, 0.529405, 0.61803, 0.0349742, 0.370309
6357, 0.00473037, 0.126408, 0.0900601, 0.251962
6358, 0.448927, 0.415296, 0.509781, 0.166726
6359, 0.377789, 0.422529, 0.532914, 0.162163
6360, 0.395337, 0.945647, 0.227088, 0.320459
6361, 0.0499283, 0.686697, 0.639882, 0.183657
6362, 0.152379, 0.111362, 0.406537, 0.0899736
6363, 0.519852, 0.138035, 0.0451979, 0.316679
6364, 0.629871, 0.683309, 0.422651, 0.241375
6365, 0.040437, 0.575518, 0.616993, 0.171421
6366, 0.616688, 0.553331, 0.511765, 0.195237
6367, 0.104099, 0.105319, 0.723594, 0.0380759
6368, 0.63332, 0.21955, 0.187933, 0.227044
6369, 0.58153, 0.56447, 0.444227, 0.216753
6370, 0.859706, 0.327525, 0.646138, 0.111512
6371, 0.429914, 0.642506, 0.464858, 0.223389
6372, 0.661824, 0.445509, 0.370525, 0.216812
6373, 0.0674459, 0.159703, 0.0365307, 0.335922
6374, 0.337535, 0.963744, 0.026368, 0.376843
6375, 0.928465, 0.711417, 0.117252, 0.342872
6376, 0.468947, 0.705496, 0.622608, 0.1907
6377, 0.986694, 0.0615253, 0.296213, 0.0853542
6378, 0.832942, 0.144536, 0.0124516, 0.365872
6379, 0.796808, 0.39024, 0.937925, 0.0608581
6380, 0.308451, 0.663564, 0.176092, 0.319216
6381, 0.470779, 0.892026, 0.805872, 0.170074
6382, 0.751976, 0.690115, 0.528184, 0.212878
6383, 0.610614, 0.410596, 0.856655, 0.0845221
6384, 0.517167, 0.429823, 0.838893, 0.0922345
6385, 0.18186, 0.908689, 0.561968, 0.230342
6386, 0.297952, 0.912015, 0.374706, 0.278394
6387, 0.259072, 0.727531, 0.640614, 0.189327
6388, 0.39668, 0.790368, 0.679922, 0.188069
6389, 0.131108, 0.923246, 0.0935697, 0.357208
6390, 0.490677, 0.430006, 0.155034, 0.303045
6391, 0.0457778, 0.591723, 0.552782, 0.190882
6392, 0.61272, 0.884304, 0.37315, 0.276581
6393, 0.522813, 0.144444, 0.80932, 0.0353793
6394, 0.500381, 0.0455336, 0.0289315, 0.266973
6395, 0.29957, 0.0924101, 0.598376, 0.0513834
6396, 0.830683, 0.171941, 0.667928, 0.0652929
6397, 0.217841, 0.163091, 0.916623, 0.0203553
6398, 0.264657, 0.765435, 0.01648, 0.378711
6399, 0.338664, 0.639729, 0.953093, 0.0977297
6400, 0.80636, 0.0378124, 0.955321, -0.0151038
6401, 0.909665, 0.798791, 0.757164, 0.170582
6402, 0.857753, 0.569842, 0.069216, 0.354845
6403, 0.132206, 0.3549, 0.666372, 0.113783
6404, 0.650472, 0.871883, 0.398877, 0.268599
6405, 0.607105, 0.0263375, 0.901883, -0.00711501
6406, 0.579943, 0.0181585, 0.627644, 0.0235198
6407, 0.502823, 0.83813, 0.23426, 0.312444
6408, 0.485794, 0.973296, 0.598559, 0.227756
6409, 0.517624, 0.701529, 0.849635, 0.134983
6410, 0.236976, 0.286447, 0.883724, 0.0535477
6411, 0.213782, 0.281411, 0.134861, 0.28391
6412, 0.215552, 0.120182, 0.256661, 0.135663
6413, 0.924558, 0.303812, 0.672994, 0.0998659
6414, 0.57738, 0.730369, 0.467422, 0.234802
6415, 0.784906, 0.396374, 0.920408, 0.0666464
6416, 0.621967, 0.149113, 0.814325, 0.0357033
6417, 0.152379, 0.415998, 0.455245, 0.182576
6418, 0.35667, 0.567003, 0.775628, 0.131765
6419, 0.380505, 0.124943, 0.959899, 0.00210271
6420, 0.513504, 0.387921, 0.527635, 0.155178
